customer_id,full_name,gender,age,city,country,signup_date,loyalty_tier
C004489,Scott Miranda,Male,36,London,United Kingdom,2020-07-13,Silver
C004490,Alicia Wagner,Male,57,Ajman,UAE,2024-02-29,Gold
C004491,Chad Williams,Non-binary,59,Chicago,United States,2023-08-17,Silver
C004492,Carlos Hensley,Non-binary,54,Birmingham,United Kingdom,2018-08-08,Silver
C004493,Laura Ramirez,Male,51,New York,United States,2024-11-26,Gold
C004494,Christopher Rodriguez,Non-binary,52,Melbourne,Australia,2021-12-31,Silver
C004495,Mark Webster,Non-binary,42,Montreal,Canada,2020-07-12,Silver
C004496,James Smith,Male,39,Hamburg,Germany,2023-04-14,Platinum
C004497,Robert Byrd,Non-binary,29,Berlin,Germany,2019-12-27,Silver
C004498,Joshua Powell,Non-binary,49,Paris,France,2021-08-18,Silver
C004499,Tonya Harding,Female,53,Phoenix,United States,2023-04-12,Silver
C004500,Larry Higgins,Female,52,Birmingham,United Kingdom,2019-02-14,Platinum
C004501,Nicole Mills,Non-binary,41,Houston,United States,2020-02-04,Gold
C004502,Jonathan Porter,Non-binary,44,Leeds,United Kingdom,2021-06-24,Silver
C004503,Christine Greene,Female,48,Ottawa,Canada,2019-04-21,Gold
C004504,Edwin Munoz,Female,33,Mumbai,India,2024-10-07,Platinum
C004505,James Brooks,Male,63,Sharjah,UAE,2019-05-23,Silver
C004506,Craig Smith,Female,60,Los Angeles,United States,2023-04-07,Silver
C004507,Mark Thomas,Male,21,Toronto,Canada,2022-03-22,Silver
C004508,Rachel Curry,Male,49,Lyon,France,2020-12-22,Silver
C004509,Elizabeth Sanchez,Non-binary,66,Toronto,Canada,2023-08-23,Silver
C004510,Darren Gonzales,Non-binary,39,Manchester,United Kingdom,2023-04-17,Gold
C004511,Mr. John Khan,Male,51,Phoenix,United States,2022-02-13,Silver
C004512,Jason Williams,Male,37,Dubai,UAE,2024-03-23,Silver
C004513,Stephanie Livingston,Female,46,Bangalore,India,2020-06-09,Gold
C004514,Anthony Marshall,Female,45,Birmingham,United Kingdom,2018-03-21,Silver
C004515,Matthew Hamilton,Male,38,Vancouver,Canada,2018-07-24,Platinum
C004516,Heather Hunt,Female,38,Leeds,United Kingdom,2018-08-25,Gold
C004517,Timothy Melton,Non-binary,20,Houston,United States,2023-11-08,Gold
C004518,Harold Lee,Female,62,Sydney,Australia,2020-01-13,Platinum
C004519,Carol Gay,Non-binary,40,Cologne,Germany,2018-09-01,Silver
C004520,Michael Nelson,Female,20,Vancouver,Canada,2023-02-23,Gold
C004521,Daniel Meyer,Male,40,Adelaide,Australia,2020-12-11,Gold
C004522,Jamie Lindsey,Female,46,New York,United States,2020-03-20,Silver
C004523,Marc Mitchell,Male,56,Montreal,Canada,2023-09-02,Silver
C004524,Jose Martinez,Non-binary,49,Toronto,Canada,2024-12-26,Silver
C004525,John Gallagher,Male,55,Birmingham,United Kingdom,2020-02-03,Platinum
C004526,Richard Chandler,Female,37,Birmingham,United Kingdom,2018-12-31,Gold
C004527,Andrea Donaldson,Non-binary,68,Manchester,United Kingdom,2024-01-21,Gold
C004528,Jamie Guerrero,Non-binary,19,Berlin,Germany,2023-10-17,Silver
C004529,Nathan Adams,Male,67,Calgary,Canada,2024-04-13,Gold
C004530,Thomas Davis,Female,70,Nice,France,2022-08-18,Gold
C004531,James Williams,Non-binary,46,Mumbai,India,2022-07-18,Gold
C004532,Troy Lee,Female,28,Frankfurt,Germany,2023-03-05,Gold
C004533,Jennifer Mckenzie,Female,62,Houston,United States,2021-09-20,Gold
C004534,Joshua Scott,Non-binary,33,Lyon,France,2020-11-30,Gold
C004535,April Jones,Male,30,Munich,Germany,2023-02-23,Platinum
C004536,Deborah Webb,Male,50,Bangalore,India,2022-04-25,Platinum
C004537,John Zavala,Male,50,Calgary,Canada,2024-02-15,Platinum
C004538,Katherine Miller,Non-binary,28,Dubai,UAE,2018-05-08,Platinum
C004539,Steven Jensen,Non-binary,57,Phoenix,United States,2018-10-15,Gold
C004540,Sarah Sosa,Male,23,Delhi,India,2019-09-13,Gold
C004541,Justin Small,Female,24,Frankfurt,Germany,2018-10-27,Silver
C004542,Erin Ortega,Female,53,Hyderabad,India,2018-05-27,Silver
C004543,Mary Conley,Male,60,Vancouver,Canada,2019-01-06,Silver
C004544,Melanie Drake,Female,47,Toronto,Canada,2024-10-17,Gold
C004545,Danielle Briggs,Male,38,Munich,Germany,2019-12-03,Gold
C004546,Dillon Case,Female,48,Dubai,UAE,2020-04-27,Silver
C004547,William Esparza,Female,64,Bangalore,India,2023-12-10,Platinum
C004548,Kevin Solis,Non-binary,61,Glasgow,United Kingdom,2024-07-28,Silver
C004549,Roger Peters,Female,66,Paris,France,2018-07-17,Silver
C004550,Colleen Blanchard,Non-binary,39,Phoenix,United States,2024-03-15,Silver
C004551,Christian Garcia,Female,69,Chennai,India,2021-04-18,Platinum
C004552,Heidi Newton,Male,33,Frankfurt,Germany,2020-10-12,Gold
C004553,Gary Miller,Female,32,Toronto,Canada,2018-02-12,Silver
C004554,John Hebert,Non-binary,52,Toronto,Canada,2020-07-24,Silver
C004555,Erik Small,Non-binary,46,Perth,Australia,2018-01-19,Silver
C004556,Robert Moore,Female,21,Ottawa,Canada,2020-10-24,Platinum
C004557,Andre Pace,Male,20,Leeds,United Kingdom,2021-05-16,Silver
C004558,David Koch,Female,20,Toronto,Canada,2019-02-06,Gold
C004559,Tyler Chapman MD,Female,18,Houston,United States,2023-04-23,Gold
C004560,Donna Bishop,Male,55,New York,United States,2018-05-17,Gold
C004561,Christopher Murphy,Non-binary,33,Berlin,Germany,2023-06-09,Silver
C004562,Bradley Miller,Male,56,Melbourne,Australia,2020-03-25,Silver
C004563,Alejandra Fernandez,Female,54,Toulouse,France,2021-12-23,Gold
C004564,Brandon Cordova PhD,Male,54,Melbourne,Australia,2023-07-11,Gold
C004565,Wendy Smith,Male,57,Toronto,Canada,2024-02-05,Gold
C004566,Casey Terrell,Female,40,Manchester,United Kingdom,2024-12-06,Platinum
C004567,Michael Serrano,Female,69,Bangalore,India,2020-04-29,Platinum
C004568,Kenneth Williams,Female,36,Berlin,Germany,2024-05-10,Gold
C004569,Erin Williams,Female,32,Bangalore,India,2022-05-16,Silver
C004570,Virginia Mendez,Male,63,Glasgow,United Kingdom,2022-08-30,Gold
C004571,Cheryl Jackson,Non-binary,31,Brisbane,Australia,2020-05-30,Platinum
C004572,Wyatt Rodriguez,Female,43,Bangalore,India,2019-05-03,Platinum
C004573,Lisa Fox,Male,49,Melbourne,Australia,2023-03-31,Silver
C004574,Diane Brown,Female,18,Perth,Australia,2019-12-31,Platinum
C004575,Debbie Schneider,Female,26,Toronto,Canada,2020-08-19,Gold
C004576,Anne Obrien,Male,36,Leeds,United Kingdom,2021-10-26,Platinum
C004577,Amanda Phelps,Female,19,Frankfurt,Germany,2019-02-12,Silver
C004578,Melissa Patrick,Non-binary,41,Chicago,United States,2018-03-26,Silver
C004579,Jordan Carter,Male,46,Paris,France,2019-12-17,Gold
C004580,Jennifer Roman,Female,69,Houston,United States,2018-10-19,Silver
C004581,William Parker,Non-binary,46,Birmingham,United Kingdom,2022-11-13,Silver
C004582,David Hernandez,Female,37,Munich,Germany,2018-08-22,Silver
C004583,Bobby Matthews,Female,54,Brisbane,Australia,2020-04-04,Silver
C004584,Brian Cole,Non-binary,65,Montreal,Canada,2021-02-09,Silver
C004585,Benjamin Townsend,Non-binary,21,Perth,Australia,2020-09-19,Gold
C004586,Lauren Higgins,Non-binary,23,Phoenix,United States,2024-06-14,Gold
C004587,Bryan Newman,Non-binary,37,Calgary,Canada,2024-02-11,Silver
C004588,Kristen Matthews,Female,42,Toulouse,France,2019-01-18,Gold
C004589,Christine Kennedy,Non-binary,56,Marseille,France,2022-03-18,Silver
C004590,Christopher Lee,Non-binary,18,Ajman,UAE,2021-03-08,Gold
C004591,Andre Farrell,Male,65,Manchester,United Kingdom,2023-11-27,Silver
C004592,Cody Jimenez,Non-binary,34,Dubai,UAE,2020-01-30,Platinum
C004593,Jennifer Fletcher,Male,28,Phoenix,United States,2018-03-21,Gold
C004594,Casey Murphy,Male,31,Calgary,Canada,2019-08-13,Platinum
C004595,Jennifer Edwards,Non-binary,48,Cologne,Germany,2019-10-23,Gold
C004596,Lacey Graves,Non-binary,43,Munich,Germany,2020-06-17,Silver
C004597,Richard Best,Male,38,Cologne,Germany,2020-01-16,Gold
C004598,John Mcneil,Female,57,Calgary,Canada,2023-01-19,Gold
C004599,Stephen Allen,Female,48,Delhi,India,2020-01-06,Gold
C004600,Tina Solomon,Non-binary,52,Munich,Germany,2020-11-16,Gold
C004601,Jennifer Townsend,Male,61,Manchester,United Kingdom,2019-07-21,Silver
C004602,Michelle Mcbride,Non-binary,18,Chicago,United States,2018-07-22,Silver
C004603,Aaron Webb,Male,51,Lyon,France,2020-05-16,Silver
C004604,Kathryn Clark,Female,60,Marseille,France,2018-08-08,Gold
C004605,Matthew Doyle,Male,69,Cologne,Germany,2023-09-21,Silver
C004606,Kiara Preston,Female,35,Sydney,Australia,2023-11-14,Silver
C004607,Lisa Salazar MD,Female,38,Toronto,Canada,2021-09-17,Gold
C004608,Rebecca Gibson,Non-binary,32,Los Angeles,United States,2019-01-22,Silver
C004609,Kimberly Ryan,Male,31,Montreal,Canada,2023-09-24,Silver
C004610,Amanda Cook,Male,49,Vancouver,Canada,2021-10-28,Silver
C004611,Mark Conner,Male,44,Lyon,France,2024-03-05,Gold
C004612,Shawn Hickman,Female,37,Leeds,United Kingdom,2024-03-18,Silver
C004613,Lisa Hall,Male,53,Dubai,UAE,2021-01-28,Silver
C004614,Kevin Cole,Female,57,Toronto,Canada,2020-08-31,Silver
C004615,Matthew Williams,Non-binary,36,Delhi,India,2018-09-21,Gold
C004616,Tanner King,Non-binary,37,Leeds,United Kingdom,2024-03-11,Silver
C004617,Joseph Williams,Male,61,Sharjah,UAE,2023-07-07,Platinum
C004618,Joann Sanders,Non-binary,28,Sharjah,UAE,2021-08-22,Silver
C004619,Tyler Lang,Non-binary,18,Hamburg,Germany,2021-08-28,Gold
C004620,Robert Payne,Male,63,London,United Kingdom,2021-06-11,Silver
C004621,Jonathan Cisneros,Female,44,Perth,Australia,2024-03-14,Silver
C004622,Margaret Torres,Female,56,Sharjah,UAE,2022-02-18,Gold
C004623,Amber Zhang,Non-binary,31,Paris,France,2022-12-29,Gold
C004624,Matthew Roberts,Non-binary,63,Al Ain,UAE,2020-05-13,Gold
C004625,David Hays,Non-binary,63,Chicago,United States,2022-04-22,Silver
C004626,Erin Gardner,Male,36,Brisbane,Australia,2023-01-30,Gold
C004627,Michael Miller,Female,67,Lyon,France,2021-09-18,Silver
C004628,Theresa Smith,Non-binary,32,Munich,Germany,2023-01-09,Silver
C004629,Paul Scott,Male,24,Toronto,Canada,2019-05-03,Gold
C004630,Megan Perry,Female,57,New York,United States,2020-06-14,Gold
C004631,Christina Martin,Female,19,Melbourne,Australia,2018-01-13,Gold
C004632,Timothy Collins,Female,65,Frankfurt,Germany,2023-12-12,Platinum
C004633,Kimberly Jones,Male,70,Munich,Germany,2023-01-12,Platinum
C004634,Dr. Sarah Smith,Female,29,Chennai,India,2023-06-03,Silver
C004635,Richard Bauer,Non-binary,50,Calgary,Canada,2023-12-03,Silver
C004636,Traci Wilson,Male,46,Munich,Germany,2022-06-22,Gold
C004637,Bryan Miranda,Female,60,Dubai,UAE,2022-08-26,Platinum
C004638,Julie Martinez,Female,51,Mumbai,India,2018-06-03,Silver
C004639,Diana Miller,Non-binary,64,Los Angeles,United States,2020-03-04,Gold
C004640,Heather Hughes,Female,47,Perth,Australia,2024-05-11,Platinum
C004641,Tony Swanson,Male,66,Chennai,India,2023-10-12,Silver
C004642,Lisa Montes,Non-binary,35,Calgary,Canada,2022-10-29,Gold
C004643,Wendy Martin,Non-binary,52,Vancouver,Canada,2020-01-21,Platinum
C004644,Joseph Norris,Male,43,Abu Dhabi,UAE,2024-11-02,Silver
C004645,William Todd,Male,44,Glasgow,United Kingdom,2018-09-17,Silver
C004646,Gerald Price,Male,44,Berlin,Germany,2020-09-29,Silver
C004647,Ashley Hunt,Non-binary,50,Perth,Australia,2021-06-16,Platinum
C004648,Christy Lee,Non-binary,51,Perth,Australia,2021-05-23,Silver
C004649,Patricia Adkins,Female,24,Perth,Australia,2019-06-19,Silver
C004650,Willie Perez,Male,18,Montreal,Canada,2018-06-12,Silver
C004651,Susan Snyder,Non-binary,68,Sharjah,UAE,2024-11-19,Silver
C004652,Jasmine Day,Non-binary,21,Hamburg,Germany,2021-01-15,Silver
C004653,Andrew Chavez,Female,38,Montreal,Canada,2018-11-27,Silver
C004654,Henry Huerta,Female,22,Bangalore,India,2024-07-19,Gold
C004655,Mariah Perry,Male,27,Sharjah,UAE,2024-10-26,Gold
C004656,Tracy Atkins,Non-binary,44,Lyon,France,2022-07-19,Platinum
C004657,Ryan Wheeler,Male,38,Glasgow,United Kingdom,2024-12-24,Silver
C004658,Audrey Taylor,Female,19,London,United Kingdom,2020-02-01,Silver
C004659,Zachary Swanson MD,Female,69,Glasgow,United Kingdom,2020-04-11,Silver
C004660,Amanda Conley,Non-binary,44,Nice,France,2018-07-08,Silver
C004661,Eric Short,Non-binary,57,Sydney,Australia,2024-04-05,Gold
C004662,Scott Brown,Female,65,Glasgow,United Kingdom,2018-08-03,Silver
C004663,Victor Taylor,Female,58,Glasgow,United Kingdom,2018-07-25,Gold
C004664,James Hernandez,Female,70,Al Ain,UAE,2022-11-25,Platinum
C004665,Jason Jones,Female,27,Hamburg,Germany,2022-09-22,Silver
C004666,Angela Parker,Female,57,Marseille,France,2020-04-19,Gold
C004667,Alexander Zavala,Male,47,Bangalore,India,2019-09-28,Silver
C004668,Michael Kane,Female,50,Calgary,Canada,2018-02-13,Gold
C004669,Lindsey York,Non-binary,34,Abu Dhabi,UAE,2023-10-04,Silver
C004670,Brandon Baker,Non-binary,66,Adelaide,Australia,2022-09-01,Silver
C004671,Stephen White,Male,63,Toronto,Canada,2023-04-01,Silver
C004672,Robert Hall,Male,23,Berlin,Germany,2021-01-04,Platinum
C004673,Ryan Pierce,Non-binary,35,Hamburg,Germany,2023-03-12,Gold
C004674,Shannon Cain,Male,37,Leeds,United Kingdom,2019-04-23,Silver
C004675,Laura Vaughn,Non-binary,46,Phoenix,United States,2023-08-29,Silver
C004676,Juan Evans,Female,47,Hyderabad,India,2021-01-31,Gold
C004677,Nicole Williams,Male,50,Chicago,United States,2021-08-14,Gold
C004678,Jennifer Barrett,Male,50,Munich,Germany,2022-06-10,Gold
C004679,Anthony Jones,Female,68,Cologne,Germany,2023-06-16,Gold
C004680,Leah Rodriguez,Female,24,Ottawa,Canada,2022-11-08,Silver
C004681,John Ward,Male,45,Lyon,France,2018-04-07,Gold
C004682,Deborah Garza,Female,63,Adelaide,Australia,2023-04-19,Gold
C004683,Rebecca Miller,Female,48,Frankfurt,Germany,2020-06-27,Platinum
C004684,Matthew Carroll,Female,30,Paris,France,2023-12-15,Silver
C004685,Lynn Smith,Non-binary,31,Vancouver,Canada,2023-08-04,Platinum
C004686,Michael Jackson,Male,69,Chicago,United States,2022-07-04,Platinum
C004687,Sharon Hicks,Non-binary,50,Houston,United States,2019-04-10,Silver
C004688,Abigail Mills MD,Female,70,Frankfurt,Germany,2020-11-21,Gold
C004689,Paula Lopez,Non-binary,55,Ottawa,Canada,2018-03-14,Platinum
C004690,Amy Clark,Male,47,Munich,Germany,2024-03-02,Silver
C004691,Cheryl Rose,Female,57,Dubai,UAE,2022-04-11,Platinum
C004692,Jared Garza,Male,32,Manchester,United Kingdom,2022-01-04,Gold
C004693,Donna Wright,Non-binary,70,London,United Kingdom,2024-10-10,Gold
C004694,Belinda Fisher,Female,69,Montreal,Canada,2024-01-29,Gold
C004695,Kathleen Levine,Non-binary,53,Dubai,UAE,2020-05-21,Gold
C004696,Corey King,Female,63,Al Ain,UAE,2020-03-17,Silver
C004697,Cody Davidson,Female,38,Ajman,UAE,2020-09-02,Silver
C004698,Michael Anderson,Non-binary,57,Phoenix,United States,2023-10-31,Silver
C004699,Zachary Mcgee,Female,50,Abu Dhabi,UAE,2018-07-26,Silver
C004700,Melinda Anderson,Female,56,Chicago,United States,2018-06-30,Gold
C004701,Tyler Andrews,Non-binary,56,Bangalore,India,2024-06-25,Gold
C004702,Michelle Greer,Female,70,Vancouver,Canada,2022-09-05,Silver
C004703,Brian Clark,Non-binary,46,Hyderabad,India,2021-07-01,Silver
C004704,Nathaniel Floyd,Male,61,Manchester,United Kingdom,2022-01-28,Silver
C004705,Erika Jenkins,Non-binary,43,Munich,Germany,2023-10-18,Silver
C004706,Melanie Ramos,Male,58,Phoenix,United States,2020-11-02,Gold
C004707,Mark Clark,Non-binary,59,Los Angeles,United States,2024-09-17,Gold
C004708,Sergio Hodge,Non-binary,67,Toronto,Canada,2019-02-20,Gold
C004709,Katherine Avery,Male,43,Leeds,United Kingdom,2021-04-20,Gold
C004710,David Hamilton,Male,47,London,United Kingdom,2022-12-27,Silver
C004711,Richard Bass,Non-binary,53,Abu Dhabi,UAE,2019-03-24,Silver
C004712,Kelly Harris,Female,63,Lyon,France,2022-05-08,Gold
C004713,Dustin Campbell,Non-binary,47,Montreal,Canada,2018-05-24,Silver
C004714,Randy Kennedy,Female,49,Sydney,Australia,2020-10-15,Silver
C004715,Ana Gibson,Non-binary,32,Ottawa,Canada,2019-08-17,Silver
C004716,Danny Harris,Female,46,Dubai,UAE,2020-01-04,Gold
C004717,Sara Stuart,Male,38,Munich,Germany,2020-10-20,Silver
C004718,John Kim,Female,61,Birmingham,United Kingdom,2018-04-12,Silver
C004719,Richard Brewer,Female,57,Phoenix,United States,2023-02-19,Gold
C004720,William Arnold,Female,63,Nice,France,2024-12-29,Silver
C004721,Brianna Adams,Female,50,Birmingham,United Kingdom,2022-07-28,Silver
C004722,David Garcia,Male,37,Chicago,United States,2022-02-10,Platinum
C004723,Kelli Collins,Male,59,Los Angeles,United States,2024-09-30,Silver
C004724,Arthur Krueger,Female,52,Manchester,United Kingdom,2021-10-11,Silver
C004725,Steven King,Non-binary,22,Ottawa,Canada,2024-04-29,Silver
C004726,Tyler Velazquez,Non-binary,46,Ajman,UAE,2022-07-29,Silver
C004727,Laura Middleton,Non-binary,37,Munich,Germany,2024-11-03,Gold
C004728,Lori Madden,Female,50,Bangalore,India,2020-06-25,Silver
C004729,Tyler Murphy,Female,19,Al Ain,UAE,2024-06-23,Platinum
C004730,Kristen Bradley,Female,70,Calgary,Canada,2018-03-09,Silver
C004731,Corey Rodriguez,Non-binary,38,Lyon,France,2022-01-30,Silver
C004732,Phillip King,Non-binary,31,Al Ain,UAE,2019-01-05,Silver
C004733,Laurie Fuller,Female,63,Sharjah,UAE,2019-05-13,Gold
C004734,Toni Cunningham,Male,24,Frankfurt,Germany,2022-05-01,Silver
C004735,James Weber,Male,54,Paris,France,2018-10-03,Silver
C004736,Erika Hodge,Non-binary,28,Brisbane,Australia,2024-12-27,Silver
C004737,Peter Patel,Male,42,Hamburg,Germany,2024-04-06,Silver
C004738,Jeffrey Hart DDS,Non-binary,33,Brisbane,Australia,2022-12-17,Silver
C004739,Steven Hall,Female,31,Toronto,Canada,2020-07-20,Silver
C004740,Christine Gutierrez,Non-binary,34,Calgary,Canada,2021-04-22,Silver
C004741,Angel Becker DVM,Non-binary,58,Chicago,United States,2022-11-14,Silver
C004742,Chad Rojas,Non-binary,49,Mumbai,India,2020-04-11,Gold
C004743,Brent Scott,Male,46,Houston,United States,2018-01-10,Silver
C004744,Jennifer Esparza,Male,50,Munich,Germany,2023-08-27,Silver
C004745,Stacy Orozco,Male,32,Chicago,United States,2024-09-13,Gold
C004746,Thomas Carr,Female,62,Chennai,India,2018-07-01,Gold
C004747,David George,Male,62,Hyderabad,India,2022-02-21,Gold
C004748,Teresa Allen,Non-binary,26,Mumbai,India,2023-01-12,Gold
C004749,Donald Jackson,Female,36,Cologne,Germany,2023-08-27,Gold
C004750,Monica Howe,Male,69,Lyon,France,2019-04-16,Silver
C004751,Willie Flynn PhD,Non-binary,64,Sydney,Australia,2023-06-30,Gold
C004752,Jonathan Perez,Non-binary,30,Berlin,Germany,2021-07-15,Silver
C004753,April Horton,Non-binary,65,Dubai,UAE,2021-03-19,Platinum
C004754,Nicole Hawkins,Male,18,Calgary,Canada,2019-03-10,Platinum
C004755,Patrick Hooper,Female,29,Vancouver,Canada,2024-11-25,Platinum
C004756,Mary Lee,Male,26,Manchester,United Kingdom,2023-10-14,Gold
C004757,Cynthia Williams,Non-binary,55,Marseille,France,2022-08-18,Silver
C004758,Ronald Gonzalez,Female,53,Toulouse,France,2019-11-17,Platinum
C004759,Antonio Cole,Non-binary,65,Sharjah,UAE,2018-02-20,Silver
C004760,Amanda Swanson,Male,38,Al Ain,UAE,2019-04-11,Gold
C004761,Holly Sherman,Male,35,Chennai,India,2020-07-01,Silver
C004762,Sandy Reynolds,Male,67,Munich,Germany,2020-12-24,Silver
C004763,Sandra Moore,Female,45,Chennai,India,2020-08-12,Silver
C004764,Christopher Johnson,Male,53,Toronto,Canada,2021-04-07,Silver
C004765,Ryan Fisher,Male,22,Frankfurt,Germany,2022-10-30,Gold
C004766,Christopher Jones,Non-binary,58,Perth,Australia,2020-11-06,Silver
C004767,Jeffrey Lyons,Female,61,Munich,Germany,2021-09-24,Silver
C004768,Miguel Reeves,Female,56,Mumbai,India,2018-05-20,Silver
C004769,Kiara Santana,Male,65,Sydney,Australia,2024-10-26,Silver
C004770,Tonya Richards,Female,67,Los Angeles,United States,2020-06-15,Platinum
C004771,Jesse Poole,Female,48,Hyderabad,India,2019-03-14,Silver
C004772,Mary Lewis,Male,37,Nice,France,2021-12-27,Gold
C004773,Christopher Copeland,Female,41,Paris,France,2020-05-07,Silver
C004774,Ethan Obrien,Non-binary,48,Chicago,United States,2020-06-27,Gold
C004775,Rebecca Houston,Female,23,Lyon,France,2018-12-22,Silver
C004776,Edward Barton,Non-binary,47,Al Ain,UAE,2023-01-06,Gold
C004777,Brandon Perkins,Male,62,Paris,France,2018-01-26,Silver
C004778,Beth Brown,Male,46,Brisbane,Australia,2022-03-20,Gold
C004779,Kim Vincent,Non-binary,30,Toronto,Canada,2018-06-10,Gold
C004780,Jennifer Banks,Male,21,Adelaide,Australia,2018-11-07,Gold
C004781,Ruth Brown,Male,37,Abu Dhabi,UAE,2019-10-03,Gold
C004782,Shawn Lindsey,Male,34,Sydney,Australia,2019-12-12,Silver
C004783,Anthony Garrison,Non-binary,24,Vancouver,Canada,2024-10-22,Silver
C004784,Angela Ryan,Female,24,Phoenix,United States,2018-05-21,Gold
